Node,Centrality,TempDegree
99.0,1.068931239350084,0.011834319526627219
100.0,47110016.2021259,2.5739644970414197
101.0,1.0378520687425896,0.005917159763313609
102.0,459838.72584477963,3.0059171597633134
103.0,1.1426139944585065,0.023668639053254437
104.0,1.068931239350084,0.011834319526627219
105.0,2.1255394372782757,0.02366863905325443
106.0,14.575574308935508,0.011834319526627219
107.0,3.6468536323810268,0.029585798816568046
108.0,1.4329745530111757,0.029585798816568046
109.0,56.160751746031,0.0650887573964497
110.0,1.0580823112828623,0.005917159763313609
111.0,57305.32868853214,1.2485207100591718
112.0,80585.90885699214,1.0946745562130178
113.0,1.1925627961082563,0.029585798816568046
114.0,1.2719092029028602,0.04142011834319527
115.0,1.866694353323112,0.005917159763313609
116.0,414826.64894796064,2.8165680473372783
117.0,27910.945836466748,0.01775147928994081
118.0,269.7862020610705,0.5739644970414203
119.0,2.7843018940218784,0.011834319526627219
120.0,50124.622363964234,0.9112426035502958
121.0,51845.23844527253,2.5029585798816565
122.0,28451.366960267198,0.03550295857988162
123.0,103374.04341726539,1.349112426035503
124.0,148.27765638293107,0.07100591715976332
125.0,1.2454360002858447,0.029585798816568046
126.0,1.1051587185537115,0.01775147928994081
127.0,29573.21664476711,0.5029585798816566
128.0,33002.35844765076,1.0355029585798816
129.0,1.1051587185537115,0.01775147928994081
130.0,72625.27395212217,0.17159763313609458
131.0,1.6390196792121272,0.01775147928994081
132.0,23.71330529835276,0.2485207100591716
133.0,69734.11542567702,0.3668639053254438
134.0,58690.26007590441,0.3905325443786984
135.0,206953.6810832731,2.59171597633136
136.0,347131.52020518173,2.615384615384616
137.0,18.375013970955173,0.005917159763313609
138.0,364450.8445679042,2.834319526627219
139.0,396156.18725076533,2.6686390532544375
140.0,443309.4137637356,2.597633136094674
141.0,7687449.795625312,0.47337278106508873
142.0,11.183020342651723,0.4319526627218936
143.0,6657852.429374483,0.42011834319526625
144.0,5.1041204999524235,0.2899408284023668
145.0,1.1870949777305964,0.029585798816568046
146.0,328194.62789507274,2.544378698224852
147.0,54304.06859223903,0.9467455621301775
148.0,16118303.02202691,0.8520710059171602
149.0,8276145.722813912,0.8402366863905322
150.0,24222149.165172506,1.0118343195266273
151.0,13594761.635829054,0.8106508875739649
152.0,5832615.5170952305,0.24852071005917176
153.0,4011558.3686458855,0.6863905325443787
154.0,12957124.58307078,0.4615384615384614
155.0,2.08184055213487,0.13017751479289946
156.0,29542.812728153913,0.16568047337278108
157.0,14648685.779987328,0.378698224852071
158.0,10849421.483255979,0.3727810650887568
159.0,10074893.258176582,0.757396449704142
160.0,2.08184055213487,0.13017751479289946
161.0,13524261.567097208,0.9467455621301775
162.0,10767484.44190166,0.337278106508876
163.0,1.0712497379009818,0.005917159763313609
164.0,10744172.769349858,0.4319526627218935
165.0,15100023.500417037,0.7278106508875739
166.0,9532995.195479818,0.7455621301775147
167.0,13882100.10514346,0.5266272189349113
168.0,13273506.762892656,0.3431952662721895
169.0,7.409189763513865,0.35502958579881666
170.0,2.00527938662146,0.11834319526627218
171.0,2.6288854149522027,0.17159763313609472
172.0,58514410.16325987,0.63905325443787
173.0,19.44277430192316,0.13017751479289946
174.0,20.37520069271769,0.09467455621301783
175.0,32.06430173678659,0.6213017751479293
176.0,1.1238677448206245,0.005917159763313609
177.0,3.1320097307331234,0.13017751479289955
178.0,26577935.409607165,0.17751479289940847
179.0,53040916.500733905,0.8579881656804734
180.0,15498594.114994109,0.568047337278106
181.0,10.13424258978168,0.63905325443787
182.0,60318159.054215424,1.5798816568047345
183.0,5.44218329894556,0.3136094674556213
184.0,14441052.348494405,0.5147928994082843
185.0,46312307.38997565,2.7041420118343202
186.0,1.5014337286245576,0.07100591715976332
187.0,139.56788766582736,0.8165680473372781
188.0,51039528.81343465,0.5621301775147934
189.0,3.3912771876584253,0.26627218934911245
190.0,1.0380486984430048,0.005917159763313609
191.0,3373.2930028679525,0.05917159763313609
192.0,1.3338916435597248,0.029585798816568046
193.0,1.7476731772917773,0.06508875739644973
194.0,50204.118146076195,0.9644970414201184
195.0,1.2535453722249852,0.01775147928994081
196.0,1.2156194941668543,0.03550295857988166
197.0,1.0350788583607056,0.005917159763313609
198.0,204.54397812938723,0.17159763313609472
199.0,3.3830806030759297,0.10650887573964497
200.0,3.035466929261095,0.08875739644970423
201.0,2.3887425402805103,0.05917159763313609
202.0,43005392.5729189,1.1479289940828399
203.0,1.081629415620135,0.011834319526627219
204.0,6.013459456754566,0.39053254437869805
205.0,9913405.20499927,0.7041420118343192
206.0,1.3956862123338343,0.05325443786982249
207.0,59225829.8747389,2.23076923076923
208.0,2.961140393540844,0.10650887573964497
209.0,29124769.77285915,0.23668639053254434
210.0,3.0886651931677993,0.17159763313609458
211.0,4.480947055161058,0.2662721893491125
212.0,67053.26001330603,0.18343195266272205
213.0,8295434.970955996,0.5739644970414199
214.0,1.040037114493112,0.005917159763313609
215.0,4.007808573228601,0.10650887573964497
216.0,25938186.567143105,0.284023668639053
217.0,21.781042743856926,0.5680473372781066
218.0,26.979338914734257,0.3254437869822485
219.0,61515630.28867316,3.094674556213018
220.0,2.1285519013735543,0.029585798816568035
221.0,4.9413781549955305,0.3017751479289942
222.0,1.033891309253581,0.005917159763313609
223.0,215.8163236825825,0.029585798816568046
224.0,1.1823488854904411,0.023668639053254437
225.0,1.1062684111324308,0.01775147928994083
226.0,12.610975503739446,0.005917159763313609
227.0,1.9601583051387612,0.08284023668639054
228.0,1.1426139944585065,0.023668639053254437
229.0,1.1836982917819028,0.029585798816568046
230.0,108.82135663220006,0.20710059171597633
231.0,1.1554260379303178,0.023668639053254437
232.0,2.139382586877373,0.08284023668639058
233.0,2.374770882807124,0.09467455621301775
234.0,2.300764236830524,0.14792899408284024
235.0,14185970.93279746,0.5029585798816566
236.0,1.404788955907552,0.05917159763313609
237.0,2.6288854149522027,0.17159763313609472
238.0,2.300764236830524,0.14792899408284024
239.0,1.138236467579985,0.005917159763313609
240.0,65375089.991986245,0.6213017751479287
241.0,1.033891309253581,0.005917159763313609
242.0,1.305566740332424,0.047337278106508875
243.0,2.6892174469147117,0.1834319526627219
244.0,68.31296388399358,0.8106508875739645
245.0,1.1426139944585065,0.023668639053254437
246.0,43.668778289824125,0.08284023668639055
247.0,1.033891309253581,0.005917159763313609
248.0,1.0516320191867579,0.005917159763313609
249.0,1.4199739476959525,0.06508875739644973
250.0,59974901.7976651,1.301775147928994
251.0,3.515013201869133,0.17751479289940827
252.0,11.453969878956409,0.4319526627218935
253.0,5665406.435370672,0.6568047337278108
254.0,6.839056222062363,0.31360946745562124
255.0,136006.08222417816,0.20118343195266264
256.0,3.4235565552537572,0.1242603550295858
257.0,10.309602731645619,0.41420118343195267
258.0,1.2156194941668543,0.03550295857988166
259.0,1.2088566300085026,0.029585798816568046
260.0,1.0579034019961187,0.005917159763313609
261.0,2.0559537604518536,0.12426035502958582
262.0,9038986.496757716,0.9053254437869818
263.0,8889276.238672588,0.5266272189349114
264.0,18.78407681617074,0.5207100591715975
265.0,1.2543801925871583,0.029585798816568046
266.0,1.12777648102541,0.01775147928994083
267.0,1.2781462885781363,0.01775147928994081
268.0,1.033891309253581,0.005917159763313609
269.0,1.0695042045460084,0.005917159763313609
270.0,1.9897546107766455,0.047337278106508875
271.0,1.1937293593557268,0.023668639053254437
272.0,1.764830285828737,0.023668639053254437
273.0,1.033891309253581,0.005917159763313609
274.0,567.3239818742832,0.18934911242603558
275.0,16.439564811275268,0.4970414201183432
276.0,16199881.34319384,0.7041420118343195
277.0,12.149923642646117,0.4437869822485207
278.0,19.07239813761941,0.5562130177514794
279.0,1.1425737468644634,0.02366863905325443
280.0,11.078907664163793,0.4911242603550295
281.0,1.068931239350084,0.011834319526627219
282.0,1508218.8804604288,0.15384615384615388
283.0,2.560818968918869,0.17159763313609458
284.0,1.095520769925343,0.011834319526627219
285.0,6.465372393036583,0.33136094674556216
286.0,57.2107926822251,0.8757396449704142
287.0,9646.178279888589,0.9171597633136095
288.0,6.465372393036583,0.33136094674556216
289.0,2.574680200432778,0.07100591715976329
290.0,5.317944598103466,0.3076923076923076
291.0,170.7669677849402,0.01775147928994081
292.0,348373.80094222707,2.63905325443787
293.0,2564952.183158991,0.26627218934911245
294.0,2889.631936087538,0.05325443786982249
295.0,36418488.88193992,2.763313609467455
296.0,1.6327041292998574,0.07100591715976332
297.0,93128.86324915725,0.09467455621301775
298.0,53629.808271114576,0.06508875739644973
299.0,6741517.625894607,0.10650887573964497
300.0,513.7346210005676,0.01775147928994081
301.0,5.363520177724568,0.22485207100591734
302.0,46487848.51621386,1.2662721893491127
303.0,1.6000539105427327,0.08284023668639054
304.0,1.6845616289989331,0.04142011834319529
305.0,2.54270965566983,0.165680473372781
306.0,109824.11907527306,1.1005917159763314
307.0,275684.8579878246,1.3727810650887577
308.0,6555.245155183696,0.8875739644970414
309.0,25099479.019854113,0.9289940828402365
310.0,1586.5377512530174,0.07100591715976332
311.0,70.33563777833136,0.01775147928994083
312.0,1.3454479861165225,0.04142011834319527
313.0,13056.899978122477,0.0769230769230769
314.0,291454.9176220847,2.5502958579881665
315.0,1.8865389710756897,0.11242603550295856
316.0,1.458658620638495,0.06508875739644973
317.0,5.279396715004567,0.2899408284023667
318.0,72995.07708960354,0.9644970414201184
319.0,1.3869577956661951,0.01775147928994083
320.0,1.0806186180270756,0.005917159763313609
321.0,7072817.426107477,0.29585798816568054
322.0,11.591238638670735,0.4556213017751479
323.0,3.1975132166934186,0.10650887573964501
324.0,7.18470995513533,0.3254437869822485
325.0,22739968.200748887,1.3905325443786982
326.0,5.763882311393416,0.03550295857988166
327.0,18259141.804879896,1.230769230769231
328.0,2.5192834458326065,0.17751479289940827
329.0,1.6119579986249881,0.03550295857988166
330.0,1.4803836534665724,0.06508875739644973
331.0,1.7026729368940252,0.09467455621301775
332.0,1.9249702871908785,0.11834319526627218
333.0,128798.81932639722,0.09467455621301774
334.0,1.7045045134622314,0.09467455621301783
335.0,1.6655837783291472,0.06508875739644973
336.0,9.59656940440131,0.5325443786982249
337.0,2.336253756697887,0.10059171597633144
338.0,6.501763157345308,0.27218934911242587
339.0,200037.2572520519,0.06508875739644973
340.0,1.324460108792526,0.01775147928994083
341.0,5074.507331483675,0.08875739644970426
342.0,2.256482284739198,0.14201183431952663
343.0,3.404783323807115,0.20118343195266267
344.0,1.0875037438055757,0.011834319526627219
345.0,2.4514195618918184,0.08875739644970418
346.0,12830601.685887147,0.25443786982248506
347.0,2.61843181937632,0.05325443786982249
348.0,9.153170648916939,0.2958579881656807
349.0,217.58801795285436,0.26627218934911245
350.0,6.8905353276564645,0.023668639053254437
351.0,85154656.73058468,1.2662721893491127
352.0,1.621793935633958,0.08284023668639054
353.0,4.485714753719114,0.28402366863905326
354.0,5.398670010470676,0.319526627218935
355.0,1.3638927584411988,0.05325443786982251
356.0,14047635.738106523,0.9112426035502958
357.0,16.439564811275268,0.4970414201183432
358.0,1.033891309253581,0.005917159763313609
359.0,14074921.79052768,0.23668639053254437
360.0,4.933397395169504,0.301775147928994
361.0,1.7679555314275253,0.10059171597633136
362.0,15185150.747651545,0.6272189349112426
363.0,6.425867702480943,0.27218934911242587
364.0,2.4932500763811833,0.16568047337278108
365.0,49396964.15784604,0.792899408284024
366.0,1.3608456561286113,0.05325443786982249
367.0,242079170.1006133,4.7514792899408285
368.0,16.439564811275268,0.4970414201183432
369.0,3.0120228282589463,0.20118343195266264
370.0,2.524522524777574,0.15976331360946755
371.0,228160765.44263145,0.7159763313609481
372.0,241505361.7269827,4.568047337278107
373.0,244751275.4363599,4.7988165680473385
374.0,1.4917588282034027,0.07100591715976332
375.0,2.228749902915543,0.04733727810650886
376.0,1.381879391618782,0.047337278106508875
377.0,1.6187456359284087,0.01775147928994081
378.0,236237576.26639766,3.2662721893491122
379.0,8332914.340360746,1.6568047337278107
380.0,39.59572250474792,0.11834319526627218
381.0,221270997.23526347,4.402366863905325
382.0,231584007.00278634,0.8520710059171598
383.0,1.1565596062590928,0.023668639053254437
384.0,25280384.32908347,0.5857988165680473
385.0,1.0452676123692726,0.005917159763313609
386.0,255152068.12387285,0.834319526627219
387.0,274407472.60697293,3.568047337278106
388.0,1.4917588282034027,0.07100591715976332
389.0,7.945758973525782,0.15384615384615388
390.0,266456185.43777213,4.668639053254441
391.0,313541771.1378369,0.9289940828402367
392.0,5.484162073250262,0.31360946745562124
393.0,62006784.84407712,1.4437869822485203
394.0,3.0242393506265857,0.20118343195266264
395.0,11.409847858150473,0.4911242603550296
396.0,10.875993387401964,0.43195266272189364
397.0,243028700.70024738,4.497041420118344
398.0,1.0726597734016634,0.011834319526627219
399.0,8.171343066300969,0.42011834319526653
400.0,234251017.2321495,0.8402366863905327
401.0,1.7926398369738112,0.05325443786982249
402.0,13.360402137129624,0.5562130177514792
403.0,327304098.8943087,3.7455621301775133
404.0,52842757.324168175,0.5917159763313609
405.0,5997.799587678526,0.1893491124260355
406.0,1.0938871863172512,0.005917159763313609
407.0,117611.54392819954,0.4319526627218935
408.0,75360.0745551263,0.1834319526627219
409.0,1.033891309253581,0.005917159763313609
410.0,14.861348838651537,0.4792899408284024
411.0,1.2979939212470684,0.03550295857988162
412.0,512.4537559252999,0.005917159763313609
413.0,24197.2801955303,1.0532544378698225
414.0,10331.131189166861,0.08875739644970414
415.0,1.5620374643869137,0.047337278106508875
416.0,1.8009168951988745,0.10650887573964497
417.0,14.089204340004798,0.47337278106508884
418.0,1.1159619296694279,0.01775147928994083
419.0,1.1426139944585065,0.023668639053254437
420.0,1.6922162424596556,0.08875739644970405
421.0,1.3531969432533921,0.03550295857988166
422.0,1.1086435093466795,0.01775147928994081
423.0,1.1724430714107474,0.023668639053254427
424.0,1.033891309253581,0.005917159763313609
425.0,24327.06353374,0.08875739644970418
426.0,1.7423942638864425,0.07692307692307694
427.0,5.053628982521601,0.07100591715976332
428.0,5.60003897775976,0.2721893491124261
429.0,1.071306337564333,0.011834319526627219
430.0,1.2630163982962188,0.03550295857988162
431.0,5.450413109605094,0.20118343195266272
432.0,4.883981233554206,0.2899408284023667
433.0,44.979417029946504,0.05917159763313609
434.0,1.4012537326778183,0.029585798816568046
435.0,1.0837384072966483,0.011834319526627219
436.0,1.6668190509376886,0.08284023668639054
437.0,12.969554798519038,0.40828402366863903
438.0,5.38243653097745,0.07100591715976332
439.0,1.16382260970429,0.023668639053254437
440.0,3.2787816218312376,0.21301775147928995
441.0,1.0838945038363499,0.011834319526627219
442.0,1.2031159427108764,0.029585798816568046
443.0,1.1918706233520697,0.029585798816568046
444.0,1.4637426008494752,0.04142011834319527
445.0,1.542316487981804,0.07692307692307694
446.0,1.033891309253581,0.005917159763313609
447.0,4987.965462359006,0.011834319526627219
448.0,3.9200836861944834,0.28994082840236685
449.0,1.0502316147914401,0.005917159763313609
450.0,12.746774613132903,0.47928994082840237
451.0,6.53445672435346,0.32544378698224846
452.0,1.3695615257852554,0.01775147928994081
453.0,1.5945876130428924,0.08284023668639054
454.0,1.1107553354157942,0.01775147928994083
455.0,1.068931239350084,0.011834319526627219
456.0,1.3170015585254056,0.03550295857988162
457.0,50232363.47943091,3.556213017751481
458.0,6.34267931887277,0.36094674556213036
459.0,3.1490705924834863,0.08875739644970414
460.0,756887.9357481078,0.12426035502958582
461.0,12.774778501173802,0.35502958579881655
462.0,56.646182055779775,0.04142011834319529
463.0,629.3631381460917,0.01775147928994083
464.0,1.6487150039633889,0.09467455621301775
465.0,1.1028614768678677,0.01775147928994083
466.0,1.271226877311971,0.04142011834319527
467.0,1.2755428308477623,0.01775147928994081
468.0,1.070211009551073,0.011834319526627219
469.0,5.793014841310744,0.3017751479289939
470.0,1.068931239350084,0.011834319526627219
471.0,1.822615715280854,0.04142011834319527
472.0,2.460507387970524,0.1597633136094674
473.0,1.4470119524195642,0.06508875739644973
474.0,26154.562695166685,0.4260355029585799
475.0,970207.9541651057,0.10650887573964497
476.0,5.853751109550933,0.31360946745562096
477.0,1.8841623302315786,0.07692307692307694
478.0,1.5673210956604327,0.04142011834319527
479.0,25683689.159578532,0.28994082840236685
480.0,2.913923201530853,0.18934911242603544
481.0,49815795.19434174,0.686390532544379
482.0,59158693.973718405,1.3668639053254443
483.0,137.43363583507548,0.9585798816568047
484.0,51509842.75618873,2.082840236686391
485.0,4.3378868646476025,0.2662721893491125
486.0,4054.857703918771,0.3550295857988165
487.0,1.3019854733044922,0.029585798816568035
488.0,124.61646244991903,0.8106508875739645
489.0,12.305895077660018,0.4556213017751479
490.0,245627896.6654392,0.9526627218934911
491.0,2.0683505801808066,0.04733727810650886
492.0,1.035039930096503,0.005917159763313609
493.0,1963.6580558555463,1.9171597633136104
494.0,3.060786460614979,0.1952662721893491
495.0,2.921619216587365,0.1834319526627219
496.0,4.363287488540458,0.2721893491124259
497.0,55711076.49999558,0.8165680473372781
498.0,6.574418425033874,0.3431952662721893
499.0,2.921619216587365,0.1834319526627219
500.0,1.1390889560714952,0.023668639053254437
501.0,1.4445043827081745,0.05917159763313609
502.0,3.0953021233235782,0.20710059171597633
503.0,5610.102420505608,0.17751479289940827
504.0,1.7699434856818446,0.10650887573964489
505.0,3.1910976428512745,0.17751479289940833
506.0,1.1426139944585065,0.023668639053254437
507.0,2.012285269702317,0.12426035502958582
508.0,1.6285706402702327,0.08875739644970414
509.0,7.896649334847931,0.3668639053254438
510.0,5.392682976139532,0.3017751479289941
511.0,37.18256071691422,0.04142011834319527
512.0,1.3424344813037228,0.01775147928994081
513.0,77945840.20736131,1.0710059171597632
514.0,12.617937363718426,0.47928994082840237
515.0,1.2480236146632204,0.005917159763313609
516.0,206.2824797609072,0.19526627218934917
517.0,13.429864356849908,0.46745562130177515
518.0,1.2783110161610758,0.03550295857988162
519.0,1.137414798296238,0.005917159763313609
520.0,18.382133025621748,0.18934911242603558
521.0,1.4690576834132603,0.05325443786982249
522.0,1.5945876130428924,0.08284023668639054
523.0,1.3650630499578527,0.03550295857988162
524.0,1264.0001646402754,0.09467455621301779
525.0,61983.64127899273,1.1479289940828403
526.0,7.462772133069178,0.13609467455621305
527.0,2.5195874785010064,0.09467455621301775
528.0,1.82708158768397,0.10650887573964497
529.0,14.82939248972759,0.4792899408284024
530.0,13.404105654227616,0.46153846153846156
531.0,1.073499790523051,0.005917159763313609
532.0,1.0474176174932825,0.005917159763313609
533.0,1.305566740332424,0.047337278106508875
534.0,1.033891309253581,0.005917159763313609
535.0,1081.8686905552895,0.48520710059171607
536.0,1.4156967429151166,0.029585798816568035
537.0,3.015008884320813,0.21893491124260347
538.0,15.900670277559282,0.4911242603550296
539.0,1.8595599847811555,0.11242603550295859
540.0,7.679614486710322,0.3668639053254437
541.0,1.6666864743539846,0.04142011834319524
542.0,42415423.63304399,1.2899408284023668
543.0,48087606.20062341,0.9704142011834319
544.0,1.1101968755121876,0.01775147928994081
545.0,1.8104693347256209,0.08875739644970414
546.0,1.818339176490626,0.10650887573964497
547.0,1.033891309253581,0.005917159763313609
548.0,2.022219456311622,0.047337278106508875
549.0,1.3426633877977208,0.05325443786982249
550.0,8.623927696243861,0.46153846153846156
551.0,1.2463748676091808,0.029585798816568046
552.0,1.4416301799665614,0.03550295857988166
553.0,215937038.55676416,0.8284023668639053
554.0,227131051.90207228,1.0000000000000004
555.0,210831185.6860512,0.9112426035502958
556.0,1.824541242383698,0.10650887573964497
557.0,10.309602731645619,0.41420118343195267
558.0,1.4936354744681428,0.023668639053254437
559.0,224962243.69188544,2.9999999999999973
560.0,10.348652654763084,0.4319526627218935
561.0,212213099.8390498,1.0177514792899414
562.0,1.285824012647703,0.005917159763313609
563.0,201704631.60691774,0.7692307692307693
564.0,12.609826882896527,0.005917159763313609
565.0,6.813218699625541,0.48520710059171596
566.0,1.2185597092604779,0.03550295857988166
567.0,10249675.444774982,0.5266272189349113
568.0,1.1074559602395553,0.01775147928994083
569.0,8809705.331376078,0.4674556213017753
570.0,13394457.800331973,0.7278106508875737
571.0,14266478.478796205,0.6568047337278108
572.0,1.71055421450597,0.08284023668639054
573.0,60.680183620939886,0.8639053254437866
574.0,2.0252646715379674,0.12426035502958588
575.0,14807309.071550522,0.3727810650887568
576.0,3.6438223195544888,0.07692307692307694
577.0,8000613.422022184,0.5680473372781069
578.0,2.056879520193613,0.01775147928994081
579.0,11409447.69381796,0.6982248520710058
580.0,2.761400931499698,0.17751479289940827
581.0,2.8349609780517397,0.1775147928994082
582.0,2.3787401491005267,0.15384615384615385
583.0,1.8837480238669366,0.11242603550295867
584.0,1.21012987631204,0.005917159763313609
585.0,6525431.781071737,0.11834319526627218
586.0,2506.88579724598,0.06508875739644973
587.0,1.3711701680157153,0.05325443786982249
588.0,75641249.17367926,1.1775147928994074
589.0,3.8441515316041217,0.06508875739644973
590.0,1.0921159611716413,0.005917159763313609
591.0,72051420.80589372,1.0236686390532548
592.0,1019.5896842682515,0.08875739644970426
593.0,6.729047109642401,0.3727810650887574
594.0,5.29720450143688,0.3076923076923076
595.0,1.2421452152486379,0.029585798816568035
596.0,64922940.96063877,0.4970414201183435
597.0,1.0814120585106337,0.005917159763313609
598.0,1.040037114493112,0.005917159763313609
599.0,1.761606972079823,0.09467455621301779
600.0,2.3787401491005267,0.15384615384615385
601.0,1.0762605894779915,0.011834319526627219
602.0,3.318261312335564,0.21893491124260359
603.0,2.404786632865186,0.09467455621301775
604.0,59.20981784823718,0.8224852071005917
605.0,1.9683031795562895,0.029585798816568046
606.0,9183402.949095715,0.4319526627218935
607.0,10131.752210247418,0.44378698224852087
608.0,4.480947055161058,0.2662721893491125
609.0,2.278777852159383,0.1538461538461538
610.0,1.033891309253581,0.005917159763313609
611.0,13.459874432476823,0.46153846153846156
612.0,1.6662833668737047,0.08875739644970414
613.0,53762.76595125905,0.44378698224852065
614.0,51416272.45839343,1.6568047337278107
615.0,11.23884478307193,0.4437869822485207
616.0,1.489959732504333,0.04142011834319527
617.0,26033036.59702682,2.3491124260355023
618.0,4.630463519912763,0.047337278106508875
619.0,3.144574574584489,0.14792899408284027
620.0,8.433548863784356,0.4378698224852071
621.0,1.437734402796771,0.05917159763313609
622.0,13030963.40096323,0.8757396449704142
623.0,12.823193242430333,0.42603550295857995
624.0,1.033891309253581,0.005917159763313609
625.0,6.957183102975067,0.349112426035503
626.0,39116503.73380313,1.863905325443785
627.0,18.376162591798096,0.005917159763313609
628.0,3.36588012746944,0.34319526627218927
629.0,1.2113271085392954,0.01775147928994081
630.0,1.2956093853619195,0.04142011834319527
631.0,5.391287836886519,0.3254437869822486
632.0,32.031384468198354,0.615384615384615
633.0,1.1776539245550095,0.029585798816568046
634.0,1.5945876130428924,0.08284023668639054
635.0,1.5033238867530911,0.05917159763313609
636.0,1.068931239350084,0.011834319526627219
637.0,1.068931239350084,0.011834319526627219
638.0,3.1668215867611784,0.005917159763313609
639.0,82366729.71159908,1.06508875739645
640.0,68629856.10060924,0.8994082840236687
641.0,2.6506566891710768,0.08875739644970414
642.0,66979.1442981544,1.242603550295858
643.0,16.439564811275268,0.4970414201183432
644.0,13.459874432476823,0.46153846153846156
645.0,2.356240346798,0.15384615384615388
646.0,412.4367225080153,0.05917159763313609
647.0,4.621646476069521,0.20118343195266272
648.0,106.12790307267989,0.14792899408284027
649.0,1.380961323902829,0.053254437869822466
650.0,887.8033920467665,0.47337278106508873
651.0,7.896649334847931,0.3668639053254438
652.0,4.78982428913542,0.2781065088757396
653.0,1414.70336026877,0.21893491124260367
654.0,148.2532330252774,0.16568047337278116
655.0,1.2213757931952813,0.03550295857988162
656.0,1.3206958239141102,0.047337278106508895
657.0,2.0706399603245704,0.13609467455621305
